sampling_profile,building_seed,building_budget,features,model,grouping,group,group_label,buildings,rows,anomalies,anomaly_rate,roc_auc,pr_auc,precision_0_5,recall_0_5,f1_0_5,tn_0_5,fp_0_5,fn_0_5,tp_0_5,row_seed,support_id,building_draw_seed
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,1,site 1,7,61469,2933,0.047715108428638825,0.9352250602856068,0.5168923838768293,0.3587008060692271,0.515854074326628,0.4231576003356174,55831,2705,1420,1513,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,1,site 1,7,61469,2933,0.047715108428638825,0.9157183254125983,0.5302564642013994,0.45985832349468714,0.5311967269007842,0.49295997468754943,56706,1830,1375,1558,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,2,site 2,50,675821,76276,0.11286420516675273,0.9452327576736689,0.6015079318521435,0.5589063794531898,0.6633148041323614,0.6066510392623545,559615,39930,25681,50595,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,2,site 2,50,675821,76276,0.11286420516675273,0.9499139202819029,0.6492457136569117,0.5854166212593448,0.7042713304315905,0.6393672859710303,561502,38043,22557,53719,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,6,site 6,15,187447,28605,0.15260313581972504,0.9690229779199832,0.8913146939978042,0.6267084213337217,0.9024995630134592,0.7397346628843233,143465,15377,2789,25816,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,6,site 6,15,187447,28605,0.15260313581972504,0.9701230636543204,0.8949308788310056,0.6302412055384314,0.9006467400804056,0.7415626843976224,143727,15115,2842,25763,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,7,site 7,8,139716,8439,0.06040109937301383,0.8734085024765834,0.26143063335383787,0.17925249914277425,0.805308685863254,0.2932343803935105,100160,31117,1643,6796,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,7,site 7,8,139716,8439,0.06040109937301383,0.8889667683532175,0.3093608151833395,0.20648742065206555,0.7362246711695698,0.3225186877076412,107401,23876,2226,6213,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,9,site 9,50,833293,31468,0.03776342774990309,0.9921539182627074,0.9134917051178999,0.8188401273487733,0.8336723020211008,0.826189651371524,796021,5804,5234,26234,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,9,site 9,50,833293,31468,0.03776342774990309,0.9917795964502629,0.9134971966954522,0.8446037911230622,0.8085038769543663,0.8261596661849946,797144,4681,6026,25442,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,10,site 10,8,87112,15212,0.17462576912480485,0.8964921721084701,0.6782728529542998,0.41030012639995295,0.9175650801998422,0.5670410919948813,51839,20061,1254,13958,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,10,site 10,8,87112,15212,0.17462576912480485,0.8945585493225647,0.6031420573005293,0.38669174326507905,0.9596371285826979,0.5512527613617053,48747,23153,614,14598,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,11,site 11,2,26160,194,0.007415902140672783,0.8426685649989558,0.02137918089850404,0.03412305516265912,0.9948453608247423,0.06598290598290599,20503,5463,1,193,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,11,site 11,2,26160,194,0.007415902140672783,0.8505058359424815,0.0229746474152477,0.034129089301503095,0.9948453608247423,0.06599418704051975,20504,5462,1,193,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,13,site 13,53,702174,37855,0.05391113883453389,0.8776839261305205,0.22675611109995805,0.2558253579055604,0.8544181746136573,0.3937547554554585,570233,94086,5511,32344,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,13,site 13,53,702174,37855,0.05391113883453389,0.8763388175833142,0.21924562876925116,0.25372958819701946,0.8549993395852595,0.39132852928374523,569124,95195,5489,32366,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,14,site 14,45,812410,66380,0.08170751221673786,0.929470395794823,0.6767384898596762,0.6670811920351198,0.6707291352817114,0.6689001900498036,723810,22220,21857,44523,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,14,site 14,45,812410,66380,0.08170751221673786,0.9436897728870794,0.6912129275415273,0.6963539228819988,0.6499548056643567,0.6723548158364306,727217,18813,23236,43144,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,15,site 15,45,482676,9311,0.019290372838094292,0.9867577291122043,0.7224611384558459,0.4350939563230066,0.9200945118676834,0.5908072135443605,462242,11123,744,8567,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,lightgbm,site,15,site 15,45,482676,9311,0.019290372838094292,0.9872370292310608,0.7685731957853416,0.4550472755096464,0.8942111481043926,0.6031585047812228,463394,9971,985,8326,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9647571425809683,0.6388855462882449,0.5302669943535672,0.853024323539206,0.6539918790825264,1867564,106651,20744,120395,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9660137006136149,0.6308465496513438,0.5247740676312105,0.876327591948363,0.6564462926154834,1862209,112006,17455,123684,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9606677442148323,0.651012405954545,0.5671050397177305,0.6147929962362952,0.5899869463228872,1278778,22943,18832,30056,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9644678893903526,0.6587232635996986,0.5597555090879845,0.6406480117820325,0.5974761782127221,1277088,24633,17568,31320,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.8935684983581332,0.5686144968220807,0.5582549069689765,0.6266002139131777,0.5904563991999376,500463,44967,33864,56827,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.8914751672861456,0.5600030244718096,0.5430487773051126,0.6883152683287206,0.6071133328794701,492903,52527,28267,62424,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,overall,0,all,296,4102084,280718,0.06843302087426781,0.9514840687670808,0.6143821697172942,0.5428413546023324,0.738385140959967,0.6256910726171484,3646805,174561,73440,207278,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,overall,0,all,296,4102084,280718,0.06843302087426781,0.9520323431931201,0.6096347583710723,0.5347545708987343,0.7745424233572482,0.632690830365249,3632200,189166,63290,217428,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,0,site 0,13,93806,4045,0.043120909110291455,0.9973616986925409,0.9470391809354863,0.7883891420645929,0.9836835599505562,0.8752749670039596,88693,1068,66,3979,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,0,site 0,13,93806,4045,0.043120909110291455,0.9975741871536926,0.963178774598484,0.8359966358284272,0.9829419035846725,0.9035336893534825,88981,780,69,3976,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,1,site 1,7,61469,2933,0.047715108428638825,0.8988543760167687,0.3104030431715907,0.2707605258778499,0.5547221275144902,0.3639006933571908,54154,4382,1306,1627,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,1,site 1,7,61469,2933,0.047715108428638825,0.9044051693926417,0.2271947061877823,0.2675736961451247,0.5632458233890215,0.3627978478093774,54014,4522,1281,1652,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,2,site 2,50,675821,76276,0.11286420516675273,0.9712523993970901,0.79583849641886,0.6762676411896232,0.7375321201950811,0.7055724874891823,572615,26930,20020,56256,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,2,site 2,50,675821,76276,0.11286420516675273,0.9689392830270386,0.775885902534773,0.6390118877694544,0.8040930305731816,0.7121103931915684,564897,34648,14943,61333,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,6,site 6,15,187447,28605,0.15260313581972504,0.9413279126600287,0.8271932602153728,0.7608890959305228,0.7994056983044923,0.7796719969995568,151656,7186,5738,22867,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,6,site 6,15,187447,28605,0.15260313581972504,0.9510770595516637,0.8486711893961223,0.7599937441351267,0.8493969585736759,0.8022121337185307,151169,7673,4308,24297,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,7,site 7,8,139716,8439,0.06040109937301383,0.9311299490440375,0.37328493070316854,0.23719350073855244,0.951416044555042,0.3797204946912909,105456,25821,410,8029,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,7,site 7,8,139716,8439,0.06040109937301383,0.9406000895595109,0.43995982420167046,0.2237119697979125,0.9549709681241854,0.3625036547241527,103312,27965,380,8059,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,9,site 9,50,833293,31468,0.03776342774990309,0.9931779563892179,0.9492518555166335,0.933374181689187,0.9197597559425448,0.9265169582406325,799759,2066,2525,28943,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,9,site 9,50,833293,31468,0.03776342774990309,0.9928044389179856,0.9527689491206455,0.9433698059137684,0.920585992118978,0.9318386515697376,800086,1739,2499,28969,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,10,site 10,8,87112,15212,0.17462576912480485,0.8443886446612494,0.3852730349693992,0.4124161857424025,0.8127136471206942,0.5471685587200424,54286,17614,2849,12363,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,10,site 10,8,87112,15212,0.17462576912480485,0.8516370736337648,0.39438901468531995,0.42418032786885246,0.8572837233762819,0.5675428670902603,54197,17703,2171,13041,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,11,site 11,2,26160,194,0.007415902140672783,0.8992095928776012,0.04144973022422501,0.03428672943684491,0.9948453608247423,0.06628885454233213,20530,5436,1,193,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,11,site 11,2,26160,194,0.007415902140672783,0.8284576738335858,0.019445957661440697,0.03406849560695715,0.979381443298969,0.0658464737480506,20579,5387,4,190,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,13,site 13,53,702174,37855,0.05391113883453389,0.8975943302898812,0.2683869857205488,0.24978425213158895,0.5734513274336284,0.3479905740529969,599120,65199,16147,21708,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,13,site 13,53,702174,37855,0.05391113883453389,0.9011165135618528,0.26689933579868097,0.2527845401469289,0.6199181085721833,0.3591273940423448,594952,69367,14388,23467,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,14,site 14,45,812410,66380,0.08170751221673786,0.9314667736730456,0.7196781810487927,0.7771647236806977,0.6578035552877373,0.7125198874066822,733510,12520,22715,43665,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,14,site 14,45,812410,66380,0.08170751221673786,0.9286160306012232,0.7142829045219037,0.7743179122182681,0.6686803253992166,0.7176324128564961,733093,12937,21993,44387,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,15,site 15,45,482676,9311,0.019290372838094292,0.9857401691670208,0.46723871359662694,0.5467934510617002,0.8213940500483299,0.6565370418061636,467026,6339,1663,7648,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,tabpfn,site,15,site 15,45,482676,9311,0.019290372838094292,0.9849789259800176,0.46373831737930127,0.5555785408909116,0.865320588551176,0.6766892033763071,466920,6445,1254,8057,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9616320552887805,0.5445804080514337,0.4895727460944852,0.9214674894961704,0.6394224032606585,1838620,135595,11084,130055,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9622111212175821,0.5253470698740054,0.49293887973452777,0.9177690078575022,0.6413858326978876,1840971,133244,11606,129533,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9449577302053347,0.6340695657858453,0.49451943231732554,0.757650139093438,0.598437664089701,1263860,37861,11848,37040,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9457969448801016,0.6028348640913002,0.47992339189010697,0.7432294223531337,0.5832356859660669,1262346,39375,12553,36335,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.90287954871996,0.532792458048096,0.5406055269574641,0.5280457818306117,0.5342518477199832,504735,40695,42802,47889,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.9055925655913099,0.524855819717971,0.5345643579411541,0.6202269243916155,0.5742184110456066,496455,48975,34442,56249,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,overall,0,all,296,4102084,280718,0.06843302087426781,0.9493795307206987,0.5302654509897626,0.5009705570508115,0.7658361772312428,0.6057141408150701,3607215,214151,65734,214984,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,overall,0,all,296,4102084,280718,0.06843302087426781,0.9513995974725937,0.5192083875175846,0.5005893475708287,0.7912460191366425,0.613219514955917,3599772,221594,58601,222117,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,site,0,site 0,13,93806,4045,0.043120909110291455,0.9977262418154272,0.9738185139644815,0.6983485593815882,0.9826946847960445,0.8164732463797885,88044,1717,70,3975,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,site,0,site 0,13,93806,4045,0.043120909110291455,0.9982661524356489,0.9845530607936691,0.7083110873820965,0.9839307787391842,0.8236754966887417,88122,1639,65,3980,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,site,1,site 1,7,61469,2933,0.047715108428638825,0.8894423262763144,0.4772304625204938,0.5129740518962076,0.4381179679509035,0.47260022066936375,57316,1220,1648,1285,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,site,1,site 1,7,61469,2933,0.047715108428638825,0.9009331350132459,0.4538669854656596,0.35119200205075624,0.46709853392430956,0.4009364940005853,56005,2531,1563,1370,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,site,2,site 2,50,675821,76276,0.11286420516675273,0.9621513152333397,0.7056073536492578,0.6490297288467821,0.6511484608526928,0.6500873685381641,572687,26858,26609,49667,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,site,2,site 2,50,675821,76276,0.11286420516675273,0.9636463963238617,0.6956019801464823,0.6466353856717785,0.7407703602705963,0.6905093610988904,568668,30877,19773,56503,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,site,6,site 6,15,187447,28605,0.15260313581972504,0.9683334347160157,0.8919757937697027,0.6613134126343736,0.8882013633980074,0.7581463356409645,145830,13012,3198,25407,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,site,6,site 6,15,187447,28605,0.15260313581972504,0.9695654405251629,0.8929492808756812,0.6624564345798066,0.8837615801433316,0.7572716652188239,145961,12881,3325,25280,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,site,7,site 7,8,139716,8439,0.06040109937301383,0.8869140274829186,0.3134031083532809,0.22542137333855966,0.7496148832800095,0.34661114459481673,109540,21737,2113,6326,0,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,site,7,site 7,8,139716,8439,0.06040109937301383,0.8868784043200247,0.28733482363928553,0.2101655241598395,0.7447564877355137,0.32782182349259337,107657,23620,2154,6285,1,building_seed0,0.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,0,50,137,xgboost,site,9,site 9,50,833293,31468,0.03776342774990309,0.9920380455097486,0.9276681138365531,0.829730708851588,0.8733951951188509,0.8510032202130294,796185,5640,3984,27484,0,building_seed0,0.0
